State...UT,Confirmed.cases,Deceased.cases,Recovered.Cases,Susceptible,Action,Reward
4.0,2.916097046975848e-05,1.8083329303025884e-05,2.8233777572149747e-05,0.0017055837136096576,0.0,99.99920285698121
0.0,0.003689388930982836,0.004427541029470366,0.00945949372377578,0.26827368690823383,0.46236559139784944,0.0
1.0,0.00963159203191933,0.011597135963580082,0.023657738366859336,0.13263448390527574,0.07526881720430108,2.70198456823108e-10
2.0,0.0017791427939703461,0.00213319240169152,0.004562472916915834,0.28567220447005287,0.15591397849462366,3.273065125153308e-98
3.0,0.033068560122574524,0.03919109539743681,0.08001846986557895,0.9983088227283526,0.07526881720430108,79.80436338414657
4.0,3.34667797446267e-05,2.2005615145506273e-05,3.24047452994035e-05,0.0017032818680866313,0.23118279569892472,9.000627413111396e-231
0.0,0.0037404649544664765,0.004464279943326692,0.009480054231073655,0.26824638214193214,0.18791946308724833,5.223154850182225e-137
1.0,0.009717156839044217,0.011680399106435958,0.023760092366851265,0.13258874175655622,0.2483221476510067,9.850810383625614e-218
2.0,0.0018025561942915215,0.002151134547422625,0.004573914562249167,0.28565968788437346,0.18120805369127516,3.175234820013422e-134
3.0,0.033571188047701164,0.039618628853393255,0.08036058621002841,0.9980401225223418,0.0738255033557047,65.24158725021756
4.0,3.8014496034527044e-05,2.622549437836751e-05,3.6810621733265696e-05,0.0017008507013271112,0.3087248322147651,0.0
0.0,0.003799653946773385,0.004506993615130986,0.009503883058410528,0.26821474025808256,0.012345679012345678,92.24168501782444
1.0,0.009806229623217536,0.01176842727203231,0.02386667606404295,0.13254112427598888,0.2222222222222222,1.34020687300416e-169
2.0,0.0018290463284947709,0.0021715352814695803,0.004586860315673665,0.28564552650542524,0.1646090534979424,6.16265263056703e-110
3.0,0.03412011127169582,0.040088712973430626,0.08073431723567544,0.9977466732808692,0.21810699588477367,1.1045623942489037e-80
4.0,4.282539039118658e-05,3.074619713479813e-05,4.147211362839112e-05,0.0016982788420250132,0.38271604938271603,0.0
0.0,0.003868276099072095,0.004556609005248751,0.009531512887447786,0.26817805549478585,0.16279069767441862,9.801028829006838e-101
1.0,0.009899060574431585,0.011861176207503755,0.023977793029458943,0.13249149771433472,0.20930232558139536,6.930557748618829e-148
2.0,0.001859037355351356,0.0021947012925909062,0.004601517691335178,0.28562949358188083,0.20465116279069767,1.570197075305907e-172
3.0,0.03472001222642395,0.04060472617176745,0.08114287983571165,0.9974259718194832,0.08837209302325581,59.296776947267205
4.0,4.792028347926704e-05,3.557523544612048e-05,4.6409508694021174e-05,0.0016955551596469914,0.33488372093023255,0.0
0.0,0.003947854546626132,0.004614210917305397,0.009563558589360269,0.26813551359812066,0.18461538461538463,8.289457367622968e-132
1.0,0.009995886097803983,0.01195866649444719,0.02409373090468115,0.1324397356916204,0.3641025641025641,0.0
2.0,0.0018930053245707415,0.002220986767702052,0.0046181196394693945,0.28561133462200067,0.2923076923076923,0.0
3.0,0.03537590687546329,0.041170544008164396,0.08158972487650956,0.9970753366507868,0.08205128205128205,99.78719173297304
4.0,5.331998772389594e-05,4.0723559326988096e-05,5.1643105515039665e-05,0.0016926685280644685,0.07692307692307693,2.170676882141279e-24
0.0,0.0040401500026502855,0.004681063817653394,0.009600731346860791,0.2680861733072061,0.26422764227642276,2.6654116980573826e-280
1.0,0.010096934614121705,0.012060968838585153,0.024214768364115805,0.13238571609622124,0.028455284552845527,83.542076115953
2.0,0.0019314864910311455,0.0022507975825632577,0.004636928632663329,0.28559076294892294,0.3617886178861789,0.0
3.0,0.03609320352585049,0.04179053123111733,0.08207857862932354,0.9966918765442253,0.25609756097560976,3.0500869757231692e-130
4.0,5.904565272561382e-05,4.6204950359868594e-05,5.7193550196585916e-05,0.0016896076408980353,0.08943089430894309,2.0419278408940774e-33
0.0,0.004147199978653279,0.0047586381815122635,0.009643854686822747,0.2680289453873721,0.12666666666666668,3.3592587615075576e-58
1.0,0.010202430880676225,0.012168193417891415,0.024341180318631223,0.13232931877498322,0.023333333333333334,98.98938582821415
2.0,0.0019750862766266327,0.0022845967072647765,0.004658241075483872,0.2855674549097435,0.24,2.902500116461338e-239
3.0,0.036877758290199736,0.04246954845305027,0.08261348222359399,0.9962724608765537,0.2966666666666667,1.0271374964329757e-197
4.0,6.511903401395581e-05,5.2035606352637614e-05,6.308209916367516e-05,0.0016863608678442943,0.31333333333333335,0.0
0.0,0.004271363516008283,0.004848641676440696,0.00969388281746742,0.26796256871707885,0.29357798165137616,0.0
1.0,0.010312599296040198,0.012280482027985354,0.02447324191339065,0.13227042376652,0.2691131498470948,1.2035537520359404e-258
2.0,0.0020244890913109588,0.0023229108057336483,0.004682392142840842,0.2855410446252774,0.009174311926605505,81.72800753043899
3.0,0.037735929300838036,0.04321296984401802,0.08319883059188063,0.995813690649466,0.13761467889908258,1.380934907507072e-11
4.0,7.156271132809371e-05,5.823385628232308e-05,6.933083349365548e-05,0.0016829161379850431,0.290519877675841,0.0
0.0,0.004415372552830126,0.004953055770455691,0.009751921754534557,0.26788558282766234,0.1864406779661017,2.6179902186372983e-134
1.0,0.010427666400231251,0.01239800245006558,0.024611231571958606,0.13220890996464876,0.16101694915254236,1.5592339543925542e-79
2.0,0.0020804692332326924,0.0023663380006316397,0.004709761157006683,0.2855111181629483,0.3516949152542373,0.0
3.0,0.03867463088611007,0.044026710955847856,0.0838394118224319,0.9953118695274467,0.08050847457627118,89.49822177158188
4.0,7.840026887738456e-05,6.481997688793044e-05,7.596283685922157e-05,0.001679260843421692,0.22033898305084745,1.9886855321259738e-209
0.0,0.004582390605530666,0.005074178105992068,0.009819253542769087,0.2677962965327219,0.37551020408163266,0.0
1.0,0.010547862862786144,0.012520944244460921,0.024755433435450537,0.13214465405558415,0.12244897959183673,3.5547484442851917e-40
2.0,0.002143903052696712,0.0024155568667848177,0.004740777596622385,0.28547720703404766,0.00816326530612245,88.94657999690757
3.0,0.03970138945861387,0.0449172633140364,0.08454044815885198,0.9947629739604414,0.22448979591836735,8.706924375712802e-84
4.0,8.565645166299973e-05,7.181607840614496e-05,8.300235075510784e-05,0.0016753817557071463,0.2693877551020408,1.06588532724e-313
0.0,0.0047760806842324175,0.00521467201126865,0.009897364412792275,0.26769275162117273,0.009433962264150943,99.78548885334962
1.0,0.010673424991695235,0.0126495158821787,0.02490613923675528,0.13207752971127615,0.24528301886792453,1.2041378841334338e-209
2.0,0.002215782623222035,0.0024713367677075084,0.004775927861124632,0.28543878088531494,0.3113207547169811,0.0
3.0,0.04082440160153452,0.04589173625903753,0.08530763909809401,0.9941626221314434,0.1289308176100629,5.438203688809033e-07
4.0,9.335730167359319e-05,7.924605163529808e-05,9.047491076273796e-05,0.0016712649530368946,0.3050314465408805,0.0
0.0,0.005000683038950607,0.00537762349979351,0.009987977172963635,0.2675726812948611,0.031746031746031744,0.8790098266059648
1.0,0.010804595956914239,0.012783942692180479,0.025063649841443183,0.1320074069353319,0.3439153439153439,0.0
2.0,0.0022972311263270216,0.002534549642490575,0.004815762896666948,0.28539523927437466,0.37566137566137564,0.0
3.0,0.04205259453730506,0.04695790441450985,0.08614720677023023,0.9935060416305103,0.2328042328042328,3.896839695146707e-92
4.0,0.00010153028451294306,8.713555195878154e-05,9.840747412103763e-05,0.0016668957525550407,0.015873015873015872,8.304416523970389
0.0,0.005261104522315683,0.005566607148234504,0.010093088658881732,0.26743346239608584,0.19135802469135801,2.0135472136289787e-141
1.0,0.010941626789305759,0.012924465409495108,0.025228276525206324,0.13193415152899102,0.19753086419753085,1.163764268630599e-127
2.0,0.002389520169292091,0.002606183385958207,0.004860906797424274,0.28534590241182173,0.006172839506172839,98.293560038503
3.0,0.04339569212588185,0.04812426221516572,0.08706594606183107,0.992788034172703,0.09259259259259259,73.68004238673522
4.0,0.00011020440918562807,9.551201374845291e-05,0.00010682854130049797,0.0016622586463180059,0.5123456790123457,0.0
0.0,0.005563021001606865,0.005785761944673369,0.010215012942035053,0.267272060659079,0.0,35.22321181810894
1.0,0.011084777260714284,0.013071339192741947,0.02540034212528689,0.1318576246206456,0.4008810572687225,0.0
2.0,0.0024940893150711164,0.0026873570325119138,0.004912066527689352,0.2852900007207127,0.30837004405286345,0.0
3.0,0.044864281436328354,0.04940008134558705,0.08807127586269377,0.992002940009535,0.28634361233480177,1.8642462220114872e-169
4.0,0.00011941034482477856,0.00010440469234706986,0.00011576827541488326,0.001657337238892942,0.004405286343612335,83.19360928629138
0.0,0.0059129947712257755,0.006039878656220167,0.010356431266404674,0.26708496794239145,0.5444444444444444,0.0
1.0,0.011234316553850222,0.01322483308611455,0.025580181938225127,0.13177768230772655,0.011111111111111112,12.325004437726975
2.0,0.002612568119412627,0.0027793379515508956,0.004970042920571859,0.2852266630557263,0.0,78.11303307351592
3.0,0.046469885408183545,0.05079547509601439,0.08917129579679861,0.9911445990848827,0.0,2.9308084720359173e-33
4.0,0.0001291805328022626,0.00011384472241534065,0.00012525861774280862,0.001652114187424697,0.4444444444444444,0.0
0.0,0.006318609002941155,0.006334500408710936,0.010520449771200497,0.2668681303530447,0.37790697674418605,0.0
1.0,0.011390523889357738,0.013385229702852337,0.02576814458147177,0.13169417532147884,0.023255813953488372,93.88326362239712
2.0,0.002746800865407611,0.0028835612083229246,0.005035743058008607,0.2851549034803045,0.43023255813953487,0.0
3.0,0.048225041202151556,0.0523214690546502,0.09037484830449545,0.9902063091494372,0.011627906976744186,1.1723260194644994e-25
4.0,0.00013954930144170703,0.00012386519279799016,0.00013533340679728175,0.0016465711403112794,0.1569767441860465,1.4686206076506746e-105
0.0,0.006788620172960664,0.006676037330063759,0.010710665646741354,0.26661686676043833,0.3987341772151899,0.0
1.0,0.011553689127371926,0.013552825049758117,0.025964592837372777,0.13160694870537476,0.0189873417721519,61.457744767568926
2.0,0.002898874603559185,0.003001651573593715,0.005110194353450905,0.28507360627669237,0.4050632911392405,0.0
3.0,0.05014338188804682,0.05399007637633793,0.09169158460057171,0.9891807820910888,0.17721518987341772,1.7157535762222902e-30
4.0,0.0001505529861614803,0.00013450123498250652,0.00014602850381169238,0.0016406886729765507,0.0,99.97867794954686
0.0,0.007333131715084542,0.007071898091460026,0.010931243491709482,0.26632577596299195,0.010638297872340425,99.91421967646536
1.0,0.011724113271910632,0.01372792858240251,0.026169904387697746,0.1315158415454707,0.02127659574468085,78.70648009473943
2.0,0.0030711505841307368,0.003135448249599845,0.005194560396988912,0.28498150914249787,0.5425531914893617,0.0
3.0,0.052239721794356646,0.055814377453023485,0.09313203491127288,0.9880600983078468,0.1276595744680851,0.0006645903697230486
4.0,0.00016223004829879923,0.00014579012302642723,0.00015738191788843237,0.001634446224347958,0.2978723404255319,0.0
0.0,0.007963790823911297,0.007530640170560191,0.011187003181881712,0.265988631478985,0.0,28.607810761070983
1.0,0.011902108954416133,0.01391086335263298,0.02638447253577258,0.13142068671191026,0.2597402597402597,3.200902564138706e-235
2.0,0.0032662996713704673,0.0032870327999871248,0.005290158885328368,0.2848771842585772,0.21212121212121213,1.6322859738120468e-184
3.0,0.05453014836478268,0.057808606936021856,0.09470768573880102,0.9868356576021876,0.27705627705627706,3.9147478821762665e-143
4.0,0.00017462119919381804,0.0001577713825470599,0.0001694339375573407,0.0016278220305223495,0.2510822510822511,3.803407614290628e-272
0.0,0.008694010005576264,0.008062140550514286,0.011483520611661042,0.2655982631075958,0.2804232804232804,7.6016111474e-313
1.0,0.012088000902578425,0.014101966218837202,0.026608706923777276,0.13132131060829572,0.47619047619047616,0.0
2.0,0.00348734211789318,0.0034587605997808517,0.005398481857731128,0.2847590170260208,0.037037037037037035,0.00449490137496903
3.0,0.05703211802651388,0.05998824584354713,0.09643106252932533,0.9854981279307703,0.20634920634920634,3.3771309598994814e-51
4.0,0.00018776952908860546,0.00017048690854983462,0.00018222726842684014,0.0016207930558577686,0.0,99.96679873548177
0.0,0.009539215555053418,0.008677789402171801,0.011827243173193905,0.2651464240952514,0.3036649214659686,0.0
1.0,0.012282126386387412,0.014301588135459275,0.02684303423631114,0.13121753293323266,0.09947643979057591,1.2254904298309201e-21
2.0,0.0037376921655916727,0.0036532961992095606,0.005521218514047849,0.2846251822229218,0.24083769633507854,3.269248266658239e-239
3.0,0.05976455590399969,0.062370118845837375,0.09831581816703765,0.9840373920983808,0.09424083769633508,84.69999372915184
4.0,0.00020172064083407468,0.00018398109222003814,0.00019580717709110897,0.0016133349214949716,0.2617801047120419,6.732257620800732e-296
0.0,0.010517124460024715,0.009390708835502942,0.012225621816760712,0.2646236431053982,0.17647058823529413,6.965372134664745e-116
1.0,0.012484835651922287,0.014510094489762508,0.0270878989039312,0.1311091664484302,0.12352941176470589,4.040363988209838e-39
2.0,0.004021208348141467,0.0038736533423544355,0.005660281121697145,0.28447361711312547,0.11176470588235295,1.2778513297783552e-47
3.0,0.06274795757594477,0.0649724952547811,0.10037682618801357,0.9824424933595919,0.10588235294117647,73.85191486026346
4.0,0.00021652278899681685,0.00019830095557818363,0.0002102216420415052,0.001605421830992236,0.4823529411764706,0.0
0.0,0.011648049895982913,0.010215998224016028,0.012687261381703238,0.2640190609036668,0.014705882352941176,96.00707433408826
1.0,0.012696492345999844,0.01472786547351797,0.027343763811532078,0.13099601675168812,0.20955882352941177,6.369739693026399e-143
2.0,0.004342249430711298,0.004123239620443281,0.005817834030302035,0.2843019915413813,0.14705882352941177,2.3041963109416423e-85
3.0,0.06600450063794493,0.06781520196307751,0.10263028687418986,0.9807015757784171,0.34558823529411764,4.387334622775153e-255
4.0,0.00023222702413085725,0.00021349629339714813,0.00022552151150543638,0.0015970264931989865,0.28308823529411764,0.0
0.0,0.012955236107326764,0.01117100880945831,0.013222091848105235,0.26332025133355774,0.009478672985781991,86.92436199945709
1.0,0.012917473932095622,0.014955296484173604,0.02761111101328711,0.13087788205454895,0.33175355450236965,0.0
2.0,0.004705736967000081,0.004405906616804935,0.005996326396370709,0.2841076744909339,0.018957345971563982,18.63962892687238
3.0,0.06955815410439967,0.07091973643745274,0.1050938358932921,0.978801825743067,0.4549763033175355,0.0
4.0,0.00024888734206553946,0.00022961982203851178,0.00024176066828930323,0.0015881200424479151,0.1848341232227488,1.0399687126896377e-146
0.0,0.014465220684932655,0.012275648332889596,0.013841562485209551,0.2625130276462277,0.5,0.0
1.0,0.013148172098947341,0.015192798546802699,0.027890442457146458,0.13075455296386274,0.15333333333333332,4.5684898551239773e-67
2.0,0.0051172252346473185,0.004726006243083218,0.006198529121546047,0.2838876966967037,0.16,1.8539901135414464e-101
3.0,0.07343478507944633,0.07430938001797587,0.10778665647330482,0.9767294149406622,0.1,54.53539801286793
4.0,0.0002665608504338253,0.0002467273469834372,0.0002589962152421466,0.0015786719495304823,0.08666666666666667,3.7526150378711507e-31
0.0,0.016208219844270285,0.013552715576404984,0.014558860769919895,0.2615812365343976,0.02247191011235955,53.463901456340736
1.0,0.013388993161879803,0.015440798751193524,0.02818228072037732,0.1306258122672423,0.21910112359550563,5.0077371093166973e-157
2.0,0.005582978980747135,0.005088453691804928,0.006427576375424013,0.2836387090832603,0.1853932584269663,7.962631195457805e-138
3.0,0.07766227136028346,0.0780093219138921,0.11072960426066905,0.9744694401605454,0.028089887640449437,2.190927914012566e-28
4.0,0.0002853079227188338,0.00026487791947112235,0.0002772886490285487,0.0015686499393450931,0.5449438202247191,0.0
0.0,0.018218530142396834,0.015028263964037168,0.015389157815724199,0.26050654337819046,0.3069306930693069,0.0
1.0,0.01364035845622098,0.015699740699798282,0.02848716975684931,0.1304914347227467,0.1485148514851485,2.7085597821575716e-61
2.0,0.006110059685096014,0.005498797735977518,0.006687012264753874,0.283356936649293,0.2838283828382838,0.0
3.0,0.08227061148210364,0.0820467844933505,0.11394533864882021,0.9720058644652858,0.2607260726072607,2.710573206002334e-92
4.0,0.00030519236782684366,0.0002841340100450244,0.00029670205331067237,0.001558019900244928,0.0,99.91200662845401
0.0,0.020534936505611546,0.016731993397215185,0.01634988433495606,0.2592682141173488,0.17647058823529413,4.4957488035579055e-110
1.0,0.013902704721832486,0.015970084962421933,0.02880567565649649,0.13035118685331484,0.022058823529411766,63.432100461811004
2.0,0.006706420917521943,0.005963299013599439,0.006980843190983786,0.2830381274904718,0.19117647058823528,4.492018882483123e-146
3.0,0.08729202957448164,0.08645114889570142,0.11745846013878342,0.9693214611354306,0.19852941176470587,2.857581739424806e-27
4.0,0.000326281609780485,0.000304561693598007,0.00031730430569575384,0.0015467457879756452,0.4117647058823529,0.0
0.0,0.02320110892643036,0.018697659517869936,0.017461033567189834,0.25784290318072756,0.11274509803921569,3.716841679076054e-38
1.0,0.014176484477267114,0.01625230953414771,0.029138387416895815,0.1302048267467443,0.36764705882352944,0.0
2.0,0.007381013568083282,0.006489017143186037,0.00731359662671922,0.2826774965443629,0.014705882352941176,57.89964790121718
3.0,0.09276107388751793,0.0912540815650553,0.1212956548380072,0.9663977609983468,0.11274509803921569,48.136945033349114
4.0,0.00034864686894685727,0.0003262308374780814,0.00033916728951028356,0.0015347895287925219,0.39215686274509803,0.0
0.0,0.026265966503767092,0.020963498653043606,0.01874549645334879,0.256204458873805,0.30970149253731344,0.0
1.0,0.014462166381759794,0.016546910293296788,0.029485917726529837,0.13005210386217442,0.21641791044776118,1.7458387649957178e-150
2.0,0.008143900958828235,0.00708390698387095,0.007690386705902506,0.28226966405275483,0.16417910447761194,4.434509676937442e-105
3.0,0.09871470568322263,0.09648965880785917,0.1254858455321387,0.9632150049077157,0.12313432835820895,94.62047173791213
4.0,0.0003723633530228678,0.00034921530104767707,0.0003623671200695862,0.001522110917361475,0.1865671641791045,2.6328964820144784e-149
0.0,0.02978397698737398,0.023572649108294416,0.020229425531732393,0.2543237632450155,0.2971246006389776,0.0
1.0,0.014760235582806423,0.016854401456304447,0.029848903759003433,0.1298927588442737,0.22044728434504793,1.7006624860607892e-156
2.0,0.009006384890225752,0.007756925306689498,0.008116987755504816,0.2818085881784108,0.24920127795527156,3.810188702929404e-251
3.0,0.10519237454907514,0.10219448717129882,0.13006034858543117,0.959752103481605,0.12779552715654952,94.99991766736753
4.0,0.0003975104476536535,0.0003735931363101898,0.0003869843740790969,0.001508667514856208,0.10543130990415335,1.1983926529332333e-46
0.0,0.03381534850254663,0.0265735531915458,0.021942628051830296,0.25216862959150843,0.36893203883495146,0.0
1.0,0.015071193547849967,0.017175315465197186,0.03022800721247768,0.12972652361321915,0.06796116504854369,6.554708511713928e-05
2.0,0.00998114230524534,0.0085181480496167,0.008599916234625391,0.2812874919457248,0.32524271844660196,0.0
3.0,0.11223607564062783,0.10840781683932589,0.13505303576916727,0.9559866065011067,0.23786407766990292,1.243351940689834e-44
4.0,0.0004241719159807463,0.0003994467997517312,0.0004131043339847074,0.0014944145422816427,0.0,99.82949034241531
0.0,0.038426065495013005,0.030020307181062127,0.02391897476957061,0.2497037832433456,0.17682926829268292,2.8522291092126195e-100
1.0,0.015395560876183463,0.017510206240009697,0.030623918955310192,0.12955311986147894,0.25,9.818026978435051e-208
2.0,0.011082372376629759,0.009378898641022435,0.009146521836718777,0.28069878460923586,0.13109756097560976,2.5791801421181915e-63
3.0,0.11989038371346764,0.11517164438762943,0.14050049988357194,0.9518946847171673,0.1524390243902439,24.044024689524495
4.0,0.0004524361089540479,0.0004268633771411889,0.0004408172498218377,0.0014793047680430951,0.2896341463414634,0.0
0.0,0.04368768874212513,0.0339729268864569,0.026196821949047207,0.24689096847565464,0.24573378839590443,4.845610103958037e-208
1.0,0.015733873078448788,0.017859644533857737,0.03103735294998934,0.12937226131005294,0.30716723549488056,0.0
2.0,0.012325953577859356,0.010351887841749651,0.009765088613502008,0.2800339776849542,0.013651877133105802,85.9786436726486
3.0,0.128202457885713,0.1225308008461593,0.1464422226002791,0.9474511273046013,0.18771331058020477,4.005441106812104e-06
4.0,0.00048239617445765195,0.0004559348091737345,0.00047021860545847573,0.0014632883961495403,0.24573378839590443,5.669538385370385e-260
0.0,0.04967685690651861,0.03849749296310468,0.028819446056922892,0.2436892149733991,0.2932098765432099,2.6192052785140663e-302
1.0,0.01608668461710295,0.018224222585639178,0.03146905283949124,0.1291836515484774,0.16358024691358025,1.5885014233029379e-74
2.0,0.013729609544002899,0.011451365083815961,0.010464946846445966,0.2792835962826953,0.1419753086419753,7.742421327092441e-74
3.0,0.13722201028177308,0.13053302019713803,0.1529207425764273,0.9426293586248455,0.15123456790123457,97.19685312017678
4.0,0.000514150272217059,0.00048675812578213623,0.0005014093982768895,0.0014463129513262347,0.25,4.504572891573722e-269
0.0,0.05647437890781184,0.04366609433789999,0.03183545361971846,0.24005532304101188,0.27835051546391754,1.2040698858584771e-262
1.0,0.016454567890718558,0.018604553144578834,0.0319197909376021,0.12898698457780813,0.13402061855670103,5.328790411151221e-44
2.0,0.015313081824104418,0.012693280990930856,0.011256596362318442,0.2784370867542635,0.03608247422680412,0.21054161879005812
3.0,0.14700123087064437,0.13922898261047237,0.1599818214341,0.9374014784067053,0.5051546391752577,0.0
4.0,0.0005478017926607309,0.0005194356874078792,0.0005344964311140613,0.0014283231620133702,0.04639175257731959,7.366712321708704e-08
0.0,0.06416381422515678,0.04955651586671418,0.03529915338290611,0.23594462255942508,0.03787878787878788,93.56206797473268
1.0,0.016838111516962042,0.019001267606953885,0.03239036584750749,0.12878194572852458,0.35984848484848486,0.0
2.0,0.01709830668353312,0.014095460280063551,0.012151841900626861,0.27748272217656283,0.2803030303030303,5.251615223602e-311
3.0,0.15759465992675156,0.14867232595211868,0.1676746046358578,0.9317383299276005,0.011363636363636364,7.732381715241252e-105
4.0,0.000583459578631478,0.0005540754324026793,0.0005695926162641437,0.0014092608418412207,0.3106060606060606,0.0
0.0,0.07282942576552721,0.05625157802813375,0.03927085951499139,0.23131206736361062,0.33771929824561403,0.0
1.0,0.01723792442471595,0.01941502088996709,0.03288160972878111,0.12856820947291928,0.14912280701754385,2.0799856931536963e-57
2.0,0.019109591905769482,0.015677783575124848,0.013163940990656502,0.27640750783500956,0.008771929824561403,82.45663882394918
3.0,0.1690589987697961,0.1589196181864854,0.17605177369996333,0.9256096011902802,0.09210526315789473,2.4842518825398684e-29
4.0,0.0006212381489518587,0.0005907911300295677,0.000606817291592334,0.0013890647701141658,0.41228070175438597,0.0
0.0,0.0825534401772921,0.06383805650859034,0.04381708372673272,0.2261136998534199,0.04524886877828054,97.97086138474987
1.0,0.017654634296630244,0.019846489826708905,0.03339438642335752,0.12834544025769534,0.049773755656108594,6.836889121362817
2.0,0.021373788028846288,0.01746237582987042,0.014307764570084425,0.2751970896821259,0.416289592760181,0.0
3.0,0.181452848755355,0.17003028241083262,0.18516968553109056,0.9189839644560157,0.2171945701357466,0.003514836908810941
